id	filename	md5	size	state
2869d0dd-9072-4a76-b045-e6c68119734e	TCGA-12-0772-01Z-00-DX4.32e45a07-940b-4403-8c2b-16958d700b6d.svs	9a24241d1a74cbb527f7c1844e882ab2	125378131	validated
28d65521-f586-40b6-9d73-4f36a937f401	TCGA-14-1034-01Z-00-DX2.08f09fde-3f37-4262-8880-9d924a89501a.svs	85754a2a40ffc13fbd2137c08a8e5678	250422909	validated
28ea4b09-78f5-425c-a85a-931e25ce087c	TCGA-06-0750-01Z-00-DX4.50267490-2584-49d8-81c5-07c89090145b.svs	6119c64ac2e875addfdf103c2281d716	68151855	validated
292c7b33-6cb5-422a-922e-dc680cf4971f	TCGA-19-A6J5-01Z-00-DX5.2E64593D-D277-44C5-9914-E632F53C1710.svs	a9918c13c5d8ca8b1fedb9ac198bed65	1991697655	validated
2a08c278-5cdb-4c84-a97e-d4801892e732	TCGA-12-1602-01Z-00-DX4.101D2311-011B-4362-89C6-D8F0F0C28065.svs	72cb2e6fa8c06d1826ec84eaa10cadda	107428254	validated
2ac2daa7-a111-4013-9f17-1371be4655c0	TCGA-06-0879-01Z-00-DX1.644fc888-2c42-49dc-a461-072edd097f79.svs	cb1346d1a0c0019f205f2611b6409dc4	141526577	validated
2b41af79-3a63-4b17-a9f1-47bbdf45e7dc	TCGA-14-0789-01Z-00-DX4.76e3eef7-b6ee-45aa-9ada-24e48da42be4.svs	fb605edd3a9eb76fbe7907acaef279b5	505508797	validated
2b735fe8-e3d5-4024-ab66-735bd55abc23	TCGA-27-1836-01Z-00-DX3.70ad0337-b205-4bd7-8a42-e8bb93bb589f.svs	8622beeeec86cfac1edfddd4cb56b106	961981457	validated
2b9f074e-51d8-4a73-b4a1-044a59d30c1a	TCGA-26-5134-01Z-00-DX1.0498BB2B-7FA9-4DA8-8308-0AE4CBE3F8CB.svs	2abb800f1609721509f440a999b27555	1283574095	validated
2bc9a2da-ea80-401f-b12a-515f041346c6	TCGA-12-0778-01Z-00-DX1.7050afff-2c1b-4647-91e1-98d3be5f26f1.svs	3432f26bab05ec78dc15c02f41837637	222129029	validated
2be84a20-b9e6-432d-8150-ebb727eb7076	TCGA-08-0522-01Z-00-DX1.821f6127-4e41-4f66-b8b5-28ddfb6b77ec.svs	8536efb6075b17a0e3c0b439fc87f093	114071473	validated
2c7b65fb-1271-4229-a110-ea9a5aa6db40	TCGA-14-1459-01Z-00-DX1.cb8ebe63-8e53-4ab9-af3a-b34de40bd13b.svs	ae41fb6301ddaf26f65c516bd8c3fbdb	206440339	validated
2ccbbfa3-0595-4617-a60d-9126ce8c56c1	TCGA-08-0518-01Z-00-DX3.d15a0575-e285-448e-8323-d14c05128393.svs	e9fe29a5a2f55ed45dc79565e84a0e7c	740971829	validated
2d8e4ba6-c033-4d9b-9872-0db46206ff51	TCGA-08-0518-01Z-00-DX1.165174cf-2a73-4e46-a3f8-8bce1f2c0885.svs	2a7810ed0a2db57a7b6260f4abea94de	207463373	validated
2de3c19d-efc8-4fbb-af5b-48f2c49ea66e	TCGA-12-0692-01Z-00-DX2.49e03ed1-2e2f-4c47-8c17-6e8826ecdb65.svs	501c68f58c0bc2550e9795f26815d8b2	169144551	validated
2e0b6e00-3840-4b4a-a46b-f374a8378744	TCGA-08-0350-01Z-00-DX1.60549F68-E548-4634-8851-B24818FDFA40.svs	5d678951da55f3726cf4a7e951d9e866	1253856739	validated
2e7e2d0a-55d8-4c9d-b064-e8e65051b0ec	TCGA-02-0024-01Z-00-DX1.d4cec60d-e2b6-41d1-92af-2d24f15b03a9.svs	d7a41cc609c4319dfc0f56448ed0c1e3	199221159	validated
2e864757-953f-41a7-af75-8b73f2b2bbe8	TCGA-81-5911-01Z-00-DX1.343731a3-b399-461e-aa3e-7b22e583a061.svs	0823c5bf360b4bd9f2ff318297a133bb	62108743	validated
2e9160e5-0898-4a1a-8528-e807981454bf	TCGA-06-0744-01Z-00-DX1.948cea15-dbea-483c-becb-78166086ec0a.svs	f6133334fe956f0937ba6ae99b0ab0ee	465911123	validated
2e99e360-23a4-4d52-a1a6-6183f96fdbb0	TCGA-27-2527-01Z-00-DX1.96AA7382-AB8F-411E-BEED-0D00C12ACEA1.svs	af8ca29ff0b32c033bb33fca4992d5b7	1694945447	validated
2ec7fe7e-80e0-4e6d-837f-5bdffd422a73	TCGA-4W-AA9T-01Z-00-DX1.A59F28A0-EE7F-44DE-931F-36E59C9F1A45.svs	415d708d7ae2d175faba13d4e34ffc94	1424976435	validated
2f075bd6-2838-4d60-aaaf-f952582681ad	TCGA-02-0338-01Z-00-DX1.34c13ac8-c8d3-481c-84cb-834c26649bdc.svs	c6a1d7d099eb2d4e7c475045f6805b27	440009441	validated
2f2383b8-f09e-4268-9399-9013b13d3e73	TCGA-06-0238-01Z-00-DX1.3ee95605-124e-4849-a36b-eee7e19ce3de.svs	e9820631d58ff16bc0af931dc2472899	29993051	validated
2f2c6776-d5b7-4d44-9261-7c59fafa5e69	TCGA-06-0213-01Z-00-DX3.337437a8-ffca-4ca2-9b94-902ce032d5f4.svs	c4cd263972cd01bcc298af8feea9e13f	190698047	validated
2f48131c-921b-4db4-b9d9-e8fb050a7e31	TCGA-02-0337-01Z-00-DX1.c7d3d96c-789b-4844-8731-1279d44955ec.svs	f2b719477330d760abfc003f9a6bff6a	729664555	validated
2f67e999-7308-42b8-b441-d818dc041ea4	TCGA-12-3652-01Z-00-DX1.BC31A966-8D64-4447-ACFE-1ED4BB95FEE6.svs	60f1c95edd30822db823c5b14aa980ae	190791576	validated
30778552-b67c-4627-8080-1d8ec5bd4e5b	TCGA-02-0266-01Z-00-DX1.fe847b40-3972-4189-9ba8-cd37a4eda01d.svs	eeb0dbb699ce016361c2ab0af89f8c68	550838257	validated
30c913bd-93cd-4f03-a525-03b0c1b79669	TCGA-14-0789-01Z-00-DX6.dcee0120-1d46-4ab2-a6a8-1906b2c7f1c3.svs	350e99e1cd8c6bb438b5ec0ba5a4abb1	1487977285	validated
313ff83f-aa82-42aa-ae4b-ea0b2dff8fd4	TCGA-14-0871-01Z-00-DX2.90dac59c-0008-4105-80de-48b701eff68f.svs	f3d29a5d59f75430edf002a2ef8b17d1	689062677	validated
3166831f-9ac4-463f-9ab5-0a5aba8d29a9	TCGA-12-0616-01Z-00-DX6.2f9366a7-27d3-4538-922e-e271e435244f.svs	3ceeb3c76957c1bffa8fdf34eaacee77	41552019	validated
3188036e-674b-4699-9e6e-a23ee9ea7bed	TCGA-06-0130-01Z-00-DX1.0391b65f-4e1d-4444-abb0-e5804606d461.svs	ade51d9860fb8669da561b638e5e0aad	22254773	validated
31ab5615-149d-45da-8893-b778c0bc42ac	TCGA-12-0707-01Z-00-DX4.4371711c-c65a-4a3f-b054-3566f4050b97.svs	12255280e118f1b4221e988661076b0e	193052087	validated
31b36268-c147-4509-9cb3-ea71f9d7555c	TCGA-19-A6J5-01Z-00-DX4.D9D061F9-C4AD-45CB-B065-E6421E40C911.svs	b2789927eca2299a470fd7267c10ee8d	1840483319	validated
320a352c-b67a-4741-8cb0-d2a3bfcca4bb	TCGA-15-0742-01Z-00-DX1.5a21713f-a918-46ad-b09d-5cfd010384f8.svs	8ec5a82c5c47574316b37eb2d7ac5a7a	181836961	validated
32361d80-4ae2-4fe3-9a60-277c891f032f	TCGA-06-0148-01Z-00-DX3.4552941d-88e8-499f-ab40-92b86e9b6459.svs	7f926f38cc7c0cb648550372f4dc92a0	716964719	validated
3255b121-e5c5-47fe-abb4-61360dfa55a5	TCGA-02-0281-01Z-00-DX2.4B07E89B-F739-46F6-919C-CA9C716F039E.svs	793b8bf0eee00bb2390c238f424167e8	1997595770	validated
3272fd7b-c468-4733-a124-f20b19ec787d	TCGA-06-0124-01Z-00-DX4.d91f6ca6-dc38-46cc-9803-ec754acd65c4.svs	84ea3a12d93a624dd46e5158a70f125b	150992053	validated
3297db4d-7217-4c0b-8ebe-12579a62e2a0	TCGA-06-1087-01Z-00-DX1.2498ed55-5e6d-4e65-9a5d-f9be74c5f250.svs	98a6d3c3618127496143996a8018d7a3	98172777	validated
331641c2-ce15-42a8-a8a1-12ddab1267de	TCGA-06-0166-01Z-00-DX7.901d41a8-1657-4c8a-85f6-14de6a02b526.svs	d0569c52a42f713db733f14498f5e935	184421745	validated
33225646-c788-4d8c-b112-c69de7d8c27b	TCGA-06-0154-01Z-00-DX1.e52d5443-e663-451f-8a1f-83ec5bb9a401.svs	92d72039f129fa4779d251ae3c229db9	536873587	validated
33399499-6f27-49c6-8f61-fbc56280153a	TCGA-14-1795-01Z-00-DX4.959a2462-9bd6-431c-b12e-e50e57043c7b.svs	058b6ba3cb65da6a58e0fd7e8c25493e	542365461	validated
33c17f3e-ac55-4a31-b1c3-7aa3effc041c	TCGA-02-0317-01Z-00-DX2.15FFEA24-40C1-42C8-AE60-9CD346EE171A.svs	4828bc27dfe2997f5393cafd3b3deaf9	2222188322	validated
33d95cf1-2303-4397-b6a2-c3e30613c7c8	TCGA-02-0321-01Z-00-DX2.D25B4964-AF94-46A5-8035-C98A61D387C8.svs	825950c63b6a5d703bcdd2e35dc67125	1179487956	validated
33e59846-ed13-467e-80be-b08de5080813	TCGA-02-0004-01Z-00-DX1.d8189fdc-c669-48d5-bc9e-8ddf104caff6.svs	27633814f83b4fe2d583d1f0cd36e139	470942301	validated
33eb1f91-1b47-432c-a9d9-80b6a98d6c34	TCGA-02-0439-01Z-00-DX2.0d915642-436c-4502-9719-c9da3319c0fb.svs	6668db28ee698fd36caeeca7d978f8fb	634203683	validated
341e0c8a-e6ce-4b90-8062-941f8434cf9f	TCGA-06-0882-01Z-00-DX1.90e658c5-a34f-435e-972f-938ea89d0a6b.svs	94a3a801c01a186f837ca283548781ab	182717557	validated
35debd30-b64f-44e1-8a83-f83254caf38d	TCGA-12-3652-01Z-00-DX3.946EF480-D6C3-4673-85F5-4368A452AB0B.svs	f536b2ad93972efce6d068b83457376d	163772282	validated
3649b42e-4870-4165-9068-facd35426bdd	TCGA-02-0439-01Z-00-DX1.f2cf499e-1ccd-4765-ab57-a229031d92f3.svs	2f4b628897fd4fa1f6086e71a33c8af0	479035397	validated
36843f86-4359-40a4-8235-56eb6607e9c6	TCGA-06-0221-01Z-00-DX4.70dc7a1a-7a7e-4f4d-953b-5e01efdaab1e.svs	3bbcfcb5fa801047bad950669ff9ed8c	242250137	validated
36b6652b-f57d-4306-9855-0bee44e97f96	TCGA-06-0876-01Z-00-DX1.4268ceff-f46b-4d72-8606-45e79d935325.svs	3e560554cace09daf327760bc73cbeff	102199347	validated
36c345aa-d2e6-4dda-a141-20d7d8ecbb1b	TCGA-41-2571-01Z-00-DX1.d0a404d6-6cd0-42ab-b7c7-a9c35b9efbb9.svs	d45e347efff0cdd7d8b0ccb31348c6ec	107032295	validated
36ca2b22-43fb-4eb2-849b-f9d57de665b1	TCGA-12-1599-01Z-00-DX3.8833F97C-5897-41E4-8FE3-A98C16BB1C0C.svs	814bb61538457f5b917a66288f91de0c	42962370	validated
3712d7c0-489e-459a-97dd-309deb8cff2d	TCGA-14-1453-01Z-00-DX2.e761a338-0856-48ba-bdd8-dd9f59a47d5b.svs	b20ada8fc69e59c4621c0a3b76899f69	162169281	validated
37156420-c618-428a-b624-e737c1aefc3a	TCGA-12-0692-01Z-00-DX1.f01c48e9-333d-4ca8-8b36-e2749b629aea.svs	c7ca09883c18ebc19b460756bb5eeb83	25639823	validated
37b876df-e1a7-439c-abc8-a766d1a9695f	TCGA-02-0446-01Z-00-DX1.95c368f8-b014-4c87-b93d-d792d876a0e9.svs	897947a0780a05aafda46eef9a450749	423661077	validated
37e7dc59-2175-4db8-b907-eae3766e31c2	TCGA-19-5956-01Z-00-DX1.f50d2a6f-1937-48ac-b198-e6d70870c75c.svs	88d8af135dbc17751a60a047b3a1f942	849213001	validated
38dcdb70-9c5e-420d-8489-245d8774a113	TCGA-12-0616-01Z-00-DX1.b8f3138f-e73b-49bc-8354-a89e56232f56.svs	07682ab54d4877a6d03836f4a0fb430d	164408577	validated
3a054310-884a-41ea-8a9e-e323511e39e0	TCGA-06-0210-01Z-00-DX3.4974dd3d-13bb-4200-ab3d-3dfd1dcffbb9.svs	b31bb19d1033a3dd954f979c7fd0a3e7	259836073	validated
3a15a5f1-034b-4e92-9f7b-7cce04f5fbce	TCGA-06-0184-01Z-00-DX1.aa1c8dbf-ae23-4f98-8b44-86bcbb24e839.svs	478174d9b8f6f25b9ad48b0535fd67c1	745305829	validated
3a31a6ff-a193-4c71-a9c1-bb3f808c89bd	TCGA-06-0157-01Z-00-DX1.0bb9c6aa-3a9c-4d2b-9ce6-9a1cf54882a4.svs	145d1295f789df6394e61294ac1078c4	91663581	validated
3a6c2a4f-88dd-45cc-ae7d-8b971e64930d	TCGA-12-0688-01Z-00-DX1.391a7503-30a8-44eb-b7f7-d369638b7514.svs	5a33a10596b632841c37419c3fac1f02	34453447	validated
3b01143f-e0d9-40ff-8314-cfedc3fe0a53	TCGA-12-0657-01Z-00-DX1.99d5aeab-5b40-4832-a245-eaf9632d3a8c.svs	e8a1eb9382fdd566eb791fff19dc211d	62820187	validated
3b2c75d1-fdd2-49ed-b792-9f7c040d2e84	TCGA-06-0129-01Z-00-DX2.1ea78b46-1dc7-44d8-81bf-7717072d2f15.svs	31793f8925b6220e0d34e424b094c4c9	37658587	validated
3bce9ea6-068d-4ea9-a2ef-d5f5cbadb944	TCGA-06-0129-01Z-00-DX1.b7bddf7d-f39e-45e7-a78d-319d3a4d2dae.svs	fbcbac1aa2e0588e93bab81667d1210b	204692265	validated
3c0d3434-f7d5-415d-93f6-a8505aa8fa1a	TCGA-08-0360-01Z-00-DX1.CE8208FA-E2FA-44C9-9EA7-9DE5278BD217.svs	02d9da8b023daab1f5439fc04cf94afd	777231825	validated
3c3c5de5-e40e-4308-94f9-75ca1a3718ac	TCGA-06-5412-01Z-00-DX1.039632bd-2493-4a78-839c-3734eae662f8.svs	c871815736b03a965239f2c82bfb129f	147280837	validated
3c4c4a0c-c8e7-42c5-90a5-01e1072be8bf	TCGA-08-0525-01Z-00-DX4.bb5894c0-c460-4cf0-899b-420f27864cde.svs	540319db77bc3fa656de5c5cd242beaf	650970509	validated
3c91f466-7f96-48a6-98aa-a6c77fe9d4ee	TCGA-06-0152-01Z-00-DX1.1fc06545-499a-45dc-8815-e987ba3b3630.svs	332b642d23f3ae35e985af1d398efcc1	125676323	validated
3d2df0ca-2ad0-4ec0-8fe5-63389b7840d9	TCGA-06-0171-01Z-00-DX4.e27958fb-cc72-4d23-ba97-1bbf52e061e0.svs	aec4ae1130befdf5495077d51f7f1d15	278431251	validated
3d4ed887-9d54-42c9-9207-f173edd2ee4e	TCGA-06-0138-01Z-00-DX3.2767efef-7d5f-40ff-9b36-5329d0fa6829.svs	6c2b7ff70d1e6b18d5bae2899722afd9	109813807	validated
3d9fb949-b842-4b68-a5ed-cf96d947725b	TCGA-19-A60I-01Z-00-DX3.B8805D4C-34B8-4DA2-92F2-E10622A41985.svs	da46bd3f413a07e7c3a1a08e5fb4f1fc	423809233	validated
3e96232c-201b-4552-9a39-81eb7e9ec53a	TCGA-08-0518-01Z-00-DX5.c63510f2-8ea3-451d-9dea-13f6cd66aaa3.svs	20bc648a0125ca9306e9af8e79333a66	771662737	validated
3e96e6b7-a17b-4007-a0c8-90cb592df090	TCGA-08-0524-01Z-00-DX1.698f8ef2-a530-4259-8fcd-cd1291824e7f.svs	ae71507ad52c965179b522e9616ec62d	429202669	validated
3eddbb9d-50bb-4e44-85da-5662a87dba5c	TCGA-12-1089-01Z-00-DX2.F96B9732-9A81-44D5-9B0D-48C1E061A92A.svs	4ecf9ae13134952cd4d052372948040e	135392976	validated
3f0ecc9c-fc63-4d57-9f9e-d4034dbb5628	TCGA-12-0827-01Z-00-DX2.85A76752-6E43-4FD2-A40C-7285CC3FC58D.svs	db33d8d5021fa51a1cc45a7dcd841f8f	168033118	validated
3f1761a1-f342-4955-a393-69415525a744	TCGA-19-2621-01Z-00-DX1.bfcead70-24b9-469b-bcfa-ccaf128b7486.svs	d56f7fb648e059871905d1c962b2855c	54727511	validated
3f8a9c06-e174-4f45-834d-787d385672ab	TCGA-12-3649-01Z-00-DX1.8AD22447-2D97-43BE-BDF1-40F51180508A.svs	c7aeba7b7d1798f71be6820213ac674a	121953664	validated
3f8af151-3be9-40fe-8311-a8e8c7f77a0e	TCGA-41-2575-01Z-00-DX1.cdce8f65-3ac2-4e03-a655-9176ea272f7e.svs	d6082cf03e4f1c1c76c8fe3856d74b6d	338827247	validated
3f9d0f77-acbb-4fab-ab7f-74b808448bcc	TCGA-06-0188-01Z-00-DX6.d85af94e-adbb-4489-b98f-57d2431e28f6.svs	95bb3730c486292c87893fe5a254e20a	493811915	validated
3fa0ee1f-0d59-45c5-834f-cfd60e0fae3a	TCGA-08-0344-01Z-00-DX1.CBE3342B-101B-4610-809A-394AAA7ED421.svs	f13a8705ca9bb4f830ddcf44f8dd28ed	1066419389	validated
3fe89044-d1f4-45cf-8295-35f9539d4160	TCGA-06-0201-01Z-00-DX2.0371aa1e-fb00-4aea-abe8-ceb12a9db04f.svs	ddc00724b46d1bcef5567640a85dea3f	173064397	validated
4011b2f5-2ad8-43b3-98c6-03c68557cbd8	TCGA-27-1832-01Z-00-DX3.1130e0c6-dbb2-47bb-8769-85ac68bf0c87.svs	6d309177594adc79d46454aeb8293c38	1064739415	validated
4032e610-621f-4469-aeac-722e31dde38b	TCGA-19-4068-01Z-00-DX1.923018f2-10fd-4191-a9f8-e098495f2377.svs	6f0e2ed89af83489b31ab3a835829cb2	113011071	validated
40b2e9b9-b983-44f3-879d-a21575671dd4	TCGA-06-0124-01Z-00-DX5.5fee1242-c113-4404-b504-23b607a3459f.svs	bbc9403c7e5a9c36c7b8a0de8714fdc0	283523167	validated
40ee9b75-8f7a-4621-9279-d3d4c262c126	TCGA-12-0778-01Z-00-DX5.c06f9e45-8e82-4689-a605-9459213856c7.svs	6a8cfc90c0ad2e3cde732f0b4359f855	184301625	validated
41257aae-ea72-48c0-8c14-1431020ce84a	TCGA-06-0156-01Z-00-DX4.38ef8900-41f7-4e9a-a687-03739b5e29f5.svs	f1c752c0c38fbb74e22e0fc06bf8dbd0	73148383	validated
4172145d-add5-48bc-b539-dda6fc075cc7	TCGA-12-0691-01Z-00-DX5.2096432e-0a08-449c-a338-a034381c9723.svs	364097614942cf62ab9bdb0bd3183f4c	89919211	validated
41cf07b3-fcbd-45c4-9d9c-a0ed6beafbfc	TCGA-19-2625-01Z-00-DX1.812ac6a5-2d50-43eb-980c-d3d28e33129c.svs	fcef32a1a8d56cb1e1867b873ed82bd0	217246503	validated
420caeae-1f95-4b87-91b7-805c5a4344b9	TCGA-14-1827-01Z-00-DX1.46ab4842-db0c-4ed6-aa2d-c70283aec1af.svs	399c5da11392c13d76537e1b0623661a	210149447	validated
42422aa6-f1db-42d9-a7ca-66f63ae580b9	TCGA-27-2523-01Z-00-DX1.5DD91AEC-7050-4DDC-8B59-57006E7B9006.svs	0c0b987ee7320ef7c1549add9cb96b94	1483253167	validated
42b5fb74-519c-4e70-bcef-35471ed2cbc0	TCGA-06-0749-01Z-00-DX4.d44dbb9e-345f-46b0-a023-a1258d384b6f.svs	f4fe483e18725bdf5ef57a3bb0e3a561	119929711	validated
42e9a716-4f62-4313-b321-2bfbb82c9d3c	TCGA-12-0688-01Z-00-DX5.3651b74a-a95c-42fc-bb35-aa577ceb082b.svs	1ccebcb39b82d80e34102b5735b22a1f	134844053	validated
4360bb8c-a951-4da7-a1e4-c363be79c8e5	TCGA-06-0176-01Z-00-DX3.43d33689-7bea-4a18-b6dd-cf0c2df4a584.svs	ac7b79fe12b9b50340f6544131e74a51	321941449	validated
4371f265-af34-45ba-85ae-1b051ccf99e7	TCGA-02-0026-01Z-00-DX2.ff8b5c7e-b5ec-43e5-b078-54ab86737f6f.svs	5dc07887f7ff3efbb95adaa90c996ae7	1082759221	validated
4396a66e-fdcf-4166-9152-c96236842654	TCGA-19-2631-01Z-00-DX1.cfe16b12-cd2e-4c77-927d-fa3c7ff54e11.svs	b0852842c448380d012ea16501df536c	74350177	validated
43ce8a65-8e10-4fca-9d2e-684a76eb038a	TCGA-14-1825-01Z-00-DX2.14bb8a54-f8ac-45bc-95aa-cfed2c2a55a6.svs	a26605dba6126752bd27258afe835fbb	140273329	validated
43fb7edb-6c3b-46c6-b8b3-d43f96893236	TCGA-06-0141-01Z-00-DX5.b2dbdb69-a038-4b9e-a094-252d78287aad.svs	573b73235b42575fb632c7d1965f5731	164864527	validated
44249b12-8363-45de-8011-8ba82ca7dd36	TCGA-12-0828-01Z-00-DX2.E884D44B-E63F-47B3-BC43-F48A036EF99F.svs	554fee42f2b7bae096d9d5419d2733b8	104894518	validated
4435d738-8b91-4ea3-929a-62185303382c	TCGA-12-1602-01Z-00-DX2.35505B4C-3613-4536-9B8D-36283BDD9E9C.svs	2b054cf956209c39b52742c09ccf1902	126221564	validated
443a0a12-7c32-4b98-bad8-4332fae44988	TCGA-06-0178-01Z-00-DX3.5af7f552-ac16-45a0-a894-8fb99e46ad87.svs	adc3d229f4d4aaf6cd6ba7206f7036d1	647742025	validated
44e4df37-e252-495f-b4ff-362134febe52	TCGA-02-0068-01Z-00-DX1.B1C4CAA6-6493-4AA1-9A48-B4336BB8D16A.svs	364e842f2a67e0d580200813305e6a29	865699956	validated
457116f3-42c0-4b2b-ad85-69e5f9cec0b5	TCGA-14-0786-01Z-00-DX1.af5e1f7d-4b04-4b8c-a98d-14361400fe94.svs	fe6b25347e4c707104e1ac86d1739165	178445837	validated
45e8bbd0-3784-4354-a58c-e78f4e3a0c21	TCGA-12-1099-01Z-00-DX1.8AD15149-E35B-4294-9398-8208E78EE3B8.svs	4b93bbb78240f03b9b9a3b0d01ef6cf3	111995312	validated
4612229b-3bf3-437e-8dde-ce2bb6d39096	TCGA-14-1034-01Z-00-DX3.e0e02544-ae8a-476f-b380-dace7a3c6f2a.svs	a0416d0d769a50605c36be3151a0fe04	526514697	validated
462e6100-c3d8-40d6-a1c5-96893437056c	TCGA-06-0178-01Z-00-DX8.b2b00151-d54b-4807-8cbf-69a74629604f.svs	57ec7b8d432985587540d5906403b9dc	568981989	validated
46515f0c-29de-4fd3-8c1a-684770654dcb	TCGA-06-0147-01Z-00-DX2.57e3c7a3-b271-4ab3-b6a0-aac29f5d52a6.svs	2948b9bf18f6a0cad73e3f95e0e58e83	314511903	validated
467bc25e-a163-46b7-a3c0-dad861c9fac5	TCGA-14-1453-01Z-00-DX4.023ea4a4-364c-4785-af1c-16e580cda290.svs	76f618097bc98688d3e6ca5a9eb2fb1f	864319465	validated
468b406f-f95e-4952-912e-a2e8b240f92d	TCGA-26-1799-01Z-00-DX1.630B7217-0B01-4CDD-8ABF-0EC4CF293476.svs	3e68e0a82b468aabe598a3e95f5f3481	1749759367	validated
47645c6e-420a-4b05-947c-5ef580ab9407	TCGA-02-0269-01Z-00-DX1.451ff3bd-58e9-4d80-9cdd-1f7ad772f2e2.svs	f0818f025cf73ab5a61f3409cc5fe768	538549023	validated
478873a9-f45f-4b29-868d-469932a1f1b4	TCGA-19-5954-01Z-00-DX1.b2e11be4-3f71-4d05-9405-c41dee3fc5b5.svs	d9a6f59ccecbcf5c61f1cab57891ce47	856215081	validated
47a953d1-8228-4c07-9e6b-b3be3efe5bc2	TCGA-14-1452-01Z-00-DX4.ea6e3c27-3f3c-4050-be05-7f657f556750.svs	e9602e559632e8cc15fb7b98448d8364	799760667	validated
47ae9ee5-6ba1-484f-a8d4-e99311b759f5	TCGA-12-0692-01Z-00-DX3.9feb1e97-b622-4977-a3b3-daf594080ed9.svs	f36962b410e6a0e3c9631a4037dbd109	129319031	validated
47d6c74e-9d05-48c0-93a3-b1c780145e0a	TCGA-06-0148-01Z-00-DX2.ec9f87b1-adef-4671-a056-19d38dd214f7.svs	c847a7f177d34a1d5857158292576c65	144547747	validated
48297373-855b-4d48-abc9-4ee39655e194	TCGA-12-3651-01Z-00-DX3.46281DC8-8E79-49FA-BA05-91569C19AF15.svs	4bbcb8bceb4b566872786e6c0c6c49e0	187709066	validated
482fa2be-a219-48f5-a8a6-ef10c3db7d6f	TCGA-RR-A6KA-01Z-00-DX1.245ECFED-99ED-4A67-83FB-D194BFA2320C.svs	150c93db7b397760931167221ac5e870	492929211	validated
485b58fa-6a95-48c2-a734-e80574ea0399	TCGA-19-5953-01Z-00-DX1.c069ba1e-7819-4e22-b1cd-c431b93b1eb8.svs	84c020da8cf8f4f2cf3507491f20414c	1109873747	validated
492137f7-09bc-4d4e-8bf8-51c390656b91	TCGA-14-1825-01Z-00-DX1.f09203b7-73b2-4600-a92e-b097508b86ba.svs	a4a2f7bf913449579eb0c52be722d717	189162817	validated
493bc5b1-90f8-412b-b335-8f1681705fc8	TCGA-06-0214-01Z-00-DX1.96cbe709-d077-4613-bfcd-2fdb0485cdb6.svs	ace694c55e78a061d4ac8aa46895c4f5	1082663043	validated
498ec8cf-92e5-4232-b2b8-82e681b9245c	TCGA-06-0185-01Z-00-DX1.63a424a7-724c-45f4-9eee-c7fc1eda49a6.svs	4339f230bb18805b3a8a35a2e2235faf	528182641	validated
49917ca9-46fa-4f30-9d18-cf2dfcccef42	TCGA-41-5651-01Z-00-DX1.84aa5ff7-d54c-43d7-8f03-c9012d303926.svs	ce401c70db893c3f45a159c65d1e41b2	429126943	validated
49b1192b-cd67-40a2-bfb6-e1bbec19b240	TCGA-19-2623-01Z-00-DX1.303097dd-33f1-4f95-990f-306ca2474b00.svs	d1fb884efd7bee656431e59615ce87bd	87754799	validated
4a644913-867b-428c-83b0-73f64124d76f	TCGA-06-0189-01Z-00-DX4.bc4d88a2-dd59-41b4-9218-e3cb458bb5f4.svs	1016f94af8a182ba49d16fb39802cde7	916476095	validated
4aa529c0-fb21-4206-b6f9-450c661463cd	TCGA-02-0010-01Z-00-DX4.07de2e55-a8fe-40ee-9e98-bcb78050b9f7.svs	474c2c503728f9351d54d65ac8bf781a	674925813	validated
4ab5b1d6-21c4-4b7f-89a9-21214f53e658	TCGA-12-0619-01Z-00-DX3.bfb91928-1b12-46dc-a734-dd87ae164c13.svs	71ab0f4ff1cc830d498ed3e7f675fa7a	199532415	validated
4aef30c7-03a4-4592-9b10-271c795b0ca8	TCGA-14-0817-01Z-00-DX1.e9d56141-af70-4a31-9b08-5fca4d541e25.svs	5eeac1989e1e14b6629924d61e6a40cf	208752723	validated
4afa304b-5a67-4154-9451-082b2e6cf9c8	TCGA-06-0138-01Z-00-DX2.7235a461-6b3f-489c-9bff-cb0ccba874ea.svs	ff892a43180b393277ba2a9db01a2527	249913877	validated
4bd9b708-8426-4283-9e4a-975b27edd896	TCGA-15-1444-01Z-00-DX1.FF2FF962-40EA-4122-B33A-5BF4ED007761.svs	b3f2ac1ab053ca7b61a44788946678d8	1133227798	validated
4c2f8604-ca3d-4f5d-97bb-56fa5a8873d8	TCGA-06-0129-01Z-00-DX3.bae772ea-dd36-47ec-8185-761989be3cc8.svs	579d1fab50ddd8e971f1839f00a57aee	97509357	validated
4c558ac2-57f0-4acc-93c9-da4d1a24d0a6	TCGA-06-5411-01Z-00-DX1.08bf7f79-7346-4b1b-b8a7-e24abf11e848.svs	4e609007dd4c8fb0ce0b88cd01d6404f	246434437	validated
4c5aea35-1d2d-4cbd-912b-d49246de2ef1	TCGA-OX-A56R-01Z-00-DX1.6AC88CAE-73F3-4ECF-AE06-E347574EB6E8.svs	fac16e6cf9a4a923cbf1bcd568eac032	1159498814	validated
4c7061ad-d7a7-4788-ac76-ace4b55cb9a6	TCGA-06-0750-01Z-00-DX2.a8d7b719-b24c-4403-b977-cd38f1e39709.svs	787767b5ebbd2bb6437fc2d265259f02	46565757	validated
